6C,5V,5V;2,1,2;4.2,3.1,3.4
6I,5P,5Pm;0,3,1;3.1,4.4,4.1
6Zm,5C,5P;0,3,0;3.3,3.1,3.6
6Z,5C,5Pm;0,1,0;3.2,3.5,3.1
6D,5C,5C;0,1,3;3.3,3.5,3.1
6D,5P,5Pm;2,0,0;3.2,3.6,3.1
6O,5N,5Lm;0,1,3;3.1,4.3,3.3
6O,5Nm,5L;0,3,1;3.5,4.2,3.1
6O,5Lm,5Pm;0,3,1;3.5,3.1,4.1
6O,5L,5P;0,1,3;3.1,3.3,4.4
6O,5V,5Zm;0,2,0;3.1,3.4,3.3
6O,5V,5Z;0,1,0;3.5,3.1,3.4
6O,5C,5P;0,1,1;3.1,3.5,3.3
6O,5C,5Pm;0,3,3;3.5,3.1,3.3
6O,5P,5Pm;0,0,1;3.1,3.6,3.3
