12,12,30,30,31,31;3,1,0,0,0,2;1.1,5.5,1.3,4.3,2.5,3.0;1
12,12,30,30,32,32;2,3,0,0,2,1;2.0,5.4,2.4,3.2,1.1,3.6;0
12,12,30,31,32,32;3,2,0,1,3,1;2.4,4.2,4.4,1.2,1.1,3.6;0
12,12,30,31,32,34;0,2,0,2,1,1;1.4,2.0,4.4,1.1,3.6,3.2;0
12,12,30,31,32,37;2,1,0,0,3,1;4.2,5.5,1.2,2.5,1.1,1.4;0
12,12,30,31,32,38;3,2,1,2,1,1;1.1,2.4,5.3,3.0,3.6,1.3;0
12,12,30,31,32,39;0,2,0,2,1,1;1.4,4.2,4.4,1.1,3.6,2.0;0
12,12,30,32,32,34;2,3,0,2,1,1;2.0,2.4,4.4,1.1,3.6,3.2;0
12,12,30,32,32,39;3,2,0,2,1,1;2.4,4.2,4.4,1.1,3.6,2.0;0
12,12,31,31,32,32;2,0,2,3,1,1;2.0,3.2,1.1,4.5,1.4,3.6;0
12,12,31,31,32,34;3,2,0,2,1,0;1.1,1.3,2.5,3.0,3.3,5.5;0
12,12,31,31,32,39;3,2,1,0,3,3;2.4,4.2,1.2,4.4,1.1,3.6;0
12,12,31,31,34,34;2,0,2,0,1,1;2.0,3.6,1.1,4.4,1.4,3.2;1
12,12,31,31,34,37;2,1,2,0,1,1;2.0,5.5,1.1,2.5,3.2,1.4;0
12,12,31,31,34,38;2,3,2,0,1,2;2.0,5.5,1.1,1.4,3.2,4.4;0
12,12,31,31,34,39;0,2,2,0,1,3;1.4,2.0,1.1,4.4,3.2,3.6;0
12,12,31,31,37,37;3,1,0,2,1,1;1.1,5.5,2.5,3.0,1.3,1.4;1
12,12,31,31,37,38;3,3,0,2,1,2;1.1,5.5,1.4,3.0,1.3,4.4;0
12,12,31,31,37,39;2,1,2,0,1,1;4.2,5.5,1.1,2.5,1.4,2.0;0
12,12,31,31,38,38;1,3,0,2,0,2;1.1,5.5,1.4,4.1,2.0,4.4;1
12,12,31,31,38,39;2,3,2,0,2,1;4.2,5.5,1.1,1.4,4.4,2.0;0
12,12,31,31,39,39;0,2,2,0,1,3;1.4,4.2,1.1,4.4,2.0,3.6;1
12,12,31,32,32,32;2,0,3,3,1,1;1.2,3.2,4.5,1.1,1.4,3.6;0
12,12,31,32,32,35;3,2,0,2,2,3;1.1,1.3,2.5,3.0,5.4,4.3;0
12,12,31,32,32,38;2,3,1,3,0,2;4.2,5.5,1.2,1.1,2.4,4.4;0
12,12,31,32,32,39;2,0,2,1,0,3;2.0,3.2,1.1,1.4,5.4,3.6;0
12,12,31,32,34,34;2,0,2,1,1,1;2.0,4.4,1.1,3.6,1.4,3.2;0
12,12,31,32,34,37;2,1,0,3,1,1;1.2,5.5,2.5,1.1,3.2,1.4;0
12,12,31,32,34,38;2,3,0,3,1,2;1.2,5.5,1.4,1.1,3.2,4.4;0
12,12,31,32,34,39;2,3,0,2,1,3;2.0,2.4,4.4,1.1,3.2,3.6;0
12,12,31,32,39,39;3,2,0,2,1,3;2.4,4.2,4.4,1.1,2.0,3.6;0
12,12,32,32,32,39;2,0,3,1,0,3;1.2,3.2,1.1,1.4,5.4,3.6;0
12,12,32,32,33,33;0,2,3,1,0,0;2.2,3.4,1.1,3.6,1.2,5.2;1
12,12,32,32,34,34;2,0,3,1,1,1;1.2,4.4,1.1,3.6,1.4,3.2;1
12,12,32,32,34,38;2,3,2,0,1,2;2.0,5.5,1.1,2.4,3.2,4.4;0
12,12,32,32,38,39;2,3,2,0,2,1;4.2,5.5,1.1,2.4,4.4,2.0;0
12,12,32,32,39,39;2,0,2,0,2,3;2.0,3.2,1.1,5.4,2.4,3.6;0
12,12,32,33,33,39;3,2,1,0,0,0;3.2,3.4,3.6,1.2,5.2,1.1;0
12,12,32,33,35,39;2,1,2,0,1,2;2.0,3.2,1.1,5.2,2.4,4.6;0
12,12,33,33,39,39;3,1,0,0,0,2;3.2,3.4,1.2,5.2,1.1,4.6;1
12,13,30,30,31,32;2,2,0,0,0,3;4.2,4.6,1.2,4.4,1.4,1.1;0
12,13,30,30,32,32;2,2,0,1,2,1;2.0,3.2,2.4,5.3,1.1,3.6;0
12,13,30,30,32,39;3,2,1,0,3,0;5.4,4.6,1.2,3.2,1.1,2.5;0
12,13,30,31,31,32;3,2,1,3,2,1;1.1,1.3,5.3,2.5,3.0,3.6;0
12,13,30,31,31,34;3,2,0,0,2,0;1.1,4.3,1.3,2.5,3.0,5.5;0
12,13,30,31,31,37;3,2,0,0,2,1;1.1,4.6,4.4,1.4,3.0,1.3;0
12,13,30,31,31,38;1,2,0,0,2,0;1.1,4.6,4.4,1.4,4.1,2.0;0
12,13,30,31,31,39;2,2,0,2,0,1;4.2,4.6,4.4,1.1,1.4,2.0;0
12,13,30,31,32,32;2,2,0,3,2,1;2.0,2.4,3.2,4.5,1.1,3.6;0
12,13,30,31,32,34;2,2,0,0,3,1;1.2,4.6,4.4,1.4,1.1,3.2;0
12,13,30,31,32,35;2,2,1,1,2,1;2.0,4.6,5.3,3.2,1.1,2.4;0
12,13,30,31,32,37;1,3,0,0,3,2;5.5,5.2,1.2,1.4,1.1,4.2;0
12,13,30,31,34,39;3,3,0,0,0,2;1.1,3.0,1.3,2.5,5.5,4.3;0
12,13,30,31,38,39;3,2,1,2,1,1;1.1,4.6,5.3,3.0,1.3,2.4;0
12,13,30,32,32,32;0,2,0,3,3,1;1.4,1.2,4.4,1.1,3.3,3.6;0
12,13,30,32,32,33;1,2,1,3,1,0;3.4,4.6,5.3,1.1,2.2,1.2;0
12,13,30,32,32,34;2,2,0,2,0,1;2.0,4.6,4.4,1.1,2.4,3.2;0
12,13,30,32,32,38;2,3,0,3,1,0;4.2,1.2,4.4,1.1,3.6,2.2;0
12,13,30,32,32,39;2,2,0,2,0,3;2.0,2.4,3.2,1.1,5.4,3.6;0
12,13,30,32,34,36;0,2,1,3,1,0;4.4,4.6,1.2,1.1,3.2,2.5;0
12,13,30,33,35,35;1,2,1,0,0,2;3.4,4.6,5.3,1.2,1.1,3.1;0
12,13,30,33,39,39;1,2,1,0,0,2;3.4,4.6,5.3,1.2,1.1,3.2;0
12,13,31,31,31,32;1,3,1,3,0,3;5.5,5.2,1.2,2.4,2.5,1.1;0
12,13,31,31,31,34;2,3,2,0,0,1;2.0,4.5,1.1,1.4,4.4,3.2;0
12,13,31,31,31,37;3,3,0,2,0,1;1.1,4.5,1.4,3.0,4.4,1.3;0
12,13,31,31,31,38;1,3,0,2,0,0;1.1,4.5,1.4,4.1,4.4,2.0;0
