12,12,30,30;2,0,1,1;2.5,3.1,2.2,4.3;1
12,12,30,31;2,1,1,0;2.2,4.4,2.4,3.1;0
12,12,30,34;2,0,1,0;2.2,3.1,2.4,4.4;0
12,12,31,31;2,0,2,0;2.2,3.4,2.4,3.1;1
12,12,31,32;1,3,0,2;2.2,2.5,3.1,4.3;0
12,12,31,39;1,2,0,3;2.2,2.5,3.1,3.4;0
12,12,33,33;1,3,1,1;2.3,4.3,2.2,2.6;1
12,12,34,34;3,1,0,0;2.5,4.1,2.2,4.4;1
12,13,30,30;2,3,0,1;2.5,2.2,3.1,4.3;0
12,13,30,31;2,3,1,0;2.5,4.3,2.2,3.1;0
12,13,30,32;1,3,1,0;4.4,2.4,4.1,2.2;0
12,13,30,38;1,2,1,3;4.4,3.1,2.4,2.2;0
12,13,31,38;0,2,2,3;3.4,3.1,2.4,2.2;0
12,13,31,39;1,3,0,1;4.4,2.4,3.1,2.2;0
12,13,32,33;3,2,2,1;4.3,3.1,2.2,2.6;0
12,13,32,34;1,3,0,0;4.1,2.4,2.2,4.4;0
12,13,34,39;0,3,0,1;3.1,2.4,4.4,2.2;0
12,14,30,37;1,2,1,2;4.4,2.2,4.1,3.1;0
12,14,30,38;3,2,0,2;4.4,2.2,3.1,3.3;0
12,14,34,37;1,2,0,2;4.1,2.2,4.4,3.1;0
12,15,30,31;0,0,0,0;3.1,2.2,2.5,3.3;0
12,15,30,39;3,0,1,0;2.2,2.4,4.1,3.5;0
12,15,31,35;3,3,2,1;4.4,3.1,2.4,2.2;0
12,15,31,39;2,0,0,0;2.2,2.4,3.1,3.5;0
12,18,30,30;3,2,0,1;2.2,2.4,3.4,4.1;0
12,18,30,31;2,2,0,0;2.2,2.4,3.4,3.1;0
12,18,31,32;3,0,1,2;2.5,3.1,2.2,4.3;0
12,18,31,39;2,0,1,3;2.5,3.1,2.2,3.4;0
12,19,30,30;3,0,0,1;2.2,2.4,2.5,4.1;0
12,19,30,31;2,0,0,0;2.2,2.4,2.5,3.1;0
12,19,30,33;0,1,0,1;3.1,2.2,3.3,2.6;0
12,19,31,33;2,1,0,1;3.3,2.2,3.1,2.6;0
12,20,30,33;1,0,1,1;4.4,2.3,2.4,2.2;0
12,20,31,33;0,0,2,1;3.4,2.3,2.4,2.2;0
12,21,30,31;3,2,1,1;2.2,3.6,4.1,2.4;0
12,21,31,31;2,2,1,0;2.2,3.6,2.4,3.1;0
12,23,30,33;1,0,1,1;2.3,2.2,4.2,2.6;0
12,23,30,38;2,0,0,0;2.5,2.2,2.3,4.2;0
12,23,31,38;0,0,2,0;2.3,2.2,2.4,4.2;0
12,23,35,38;1,0,1,2;4.2,2.2,3.4,2.3;0
12,24,30,33;2,3,0,1;2.3,4.3,2.5,2.2;0
12,24,31,33;3,1,1,1;4.3,2.2,3.1,2.6;0
12,27,30,34;3,2,0,0;2.5,2.2,3.1,4.4;0
12,29,30,31;3,3,0,2;4.4,2.2,3.1,2.4;0
12,29,33,38;3,3,1,2;4.3,3.4,2.2,2.3;0
13,13,30,30;3,1,0,0;2.2,4.3,2.5,3.1;1
13,13,30,32;3,2,0,0;2.2,3.1,2.5,4.3;0
13,13,31,31;1,3,2,0;2.2,4.3,2.4,3.1;1
13,13,31,32;1,3,0,2;2.2,2.4,3.1,4.3;0
13,13,32,32;0,2,2,0;2.6,3.1,2.2,4.3;1
13,13,38,38;0,2,3,1;2.6,3.1,2.2,2.4;1
13,14,30,30;2,2,0,0;3.5,2.2,3.1,3.3;0
13,14,30,31;3,2,0,0;3.4,2.2,3.1,3.3;0
13,14,31,31;2,2,1,3;3.5,2.2,3.1,3.4;0
13,14,31,32;3,2,1,0;3.4,2.2,3.1,4.3;0
13,14,32,37;1,2,2,2;4.1,2.2,4.3,3.1;0
13,14,32,38;2,2,0,2;3.5,2.2,4.2,3.1;0
13,15,30,33;3,3,0,0;2.2,3.1,2.5,4.2;0
13,15,32,33;3,3,2,1;4.2,3.1,2.2,2.6;0
13,15,34,35;3,3,0,1;2.4,3.1,4.4,2.2;0
13,15,38,39;2,0,3,0;3.1,2.4,2.2,3.5;0
13,18,30,32;2,0,1,2;2.2,3.1,2.4,4.3;0
13,18,30,38;2,2,0,3;3.1,2.4,3.4,2.2;0
13,18,31,39;2,0,2,3;2.2,3.1,2.4,3.4;0
13,19,30,38;2,0,0,3;3.1,2.4,2.5,2.2;0
13,19,31,33;2,1,3,1;3.5,2.3,3.4,2.2;0
13,19,32,33;3,1,0,1;3.4,2.3,4.3,2.2;0
13,20,33,38;0,0,1,1;2.6,2.3,2.2,2.4;0
13,21,31,38;2,2,1,3;3.1,3.6,2.4,2.2;0
13,22,35,38;0,1,1,2;2.2,4.3,3.4,2.3;0
13,23,38,39;1,0,2,1;4.2,2.2,2.3,3.4;0
13,24,30,31;2,3,0,2;3.1,4.3,2.5,2.2;0
13,24,31,32;2,3,3,2;3.1,4.3,2.6,2.2;0
13,24,33,38;3,1,1,0;3.1,2.2,2.6,4.1;0
13,25,30,33;2,1,0,1;2.3,4.4,2.5,2.2;0
13,25,31,33;2,3,3,1;3.1,2.2,3.4,2.6;0
13,25,38,39;2,3,0,3;3.5,2.3,4.1,2.2;0
13,29,30,34;3,3,0,0;2.4,2.2,3.1,4.4;0
14,14,30,30;2,2,1,1;2.2,5.1,3.1,3.4;1
14,14,31,32;2,2,0,2;2.2,3.2,3.1,4.3;0
14,14,37,37;2,2,2,2;2.2,5.1,3.1,4.1;1
14,15,30,39;2,3,0,2;2.2,3.3,3.1,3.5;0
14,15,35,39;2,3,3,2;2.2,3.1,3.3,3.5;0
14,18,30,30;2,0,0,1;2.2,3.3,3.1,3.4;0
14,19,30,34;2,1,0,0;2.2,3.3,3.1,4.4;0
14,19,32,39;2,1,0,2;2.2,3.1,4.2,3.5;0
14,20,30,30;2,3,0,1;2.2,3.3,3.1,4.3;0
14,20,32,39;2,1,2,2;2.2,4.1,3.1,3.5;0
14,21,30,31;2,2,0,1;2.2,3.6,3.1,3.3;0
14,21,31,32;2,2,0,2;2.2,3.6,3.1,3.2;0
14,24,30,31;2,3,1,1;2.2,4.3,3.4,3.1;0
15,15,30,34;1,3,1,0;2.2,3.1,2.4,4.4;0
15,15,33,33;1,3,0,0;2.5,3.1,2.2,4.2;1
15,15,39,39;0,2,2,0;2.4,4.1,2.2,3.5;1
15,18,30,39;0,0,0,0;2.4,3.1,2.2,3.5;0
15,18,31,35;3,2,3,1;3.1,2.4,3.5,2.2;0
15,19,30,39;0,2,0,0;2.4,2.2,3.1,3.5;0
15,20,33,39;0,0,1,0;2.4,2.3,2.2,3.5;0
15,20,36,39;0,1,0,2;2.4,4.1,3.5,2.2;0
15,21,30,31;0,3,0,0;2.2,3.3,2.5,3.1;0
15,21,31,39;0,0,3,0;2.4,2.2,3.3,3.5;0
15,23,30,31;3,3,0,2;3.1,4.2,2.5,2.2;0
15,23,31,32;3,3,3,2;3.1,4.2,2.6,2.2;0
15,23,31,33;0,2,3,1;2.3,2.6,3.4,2.2;0
15,24,33,39;3,1,1,3;3.1,2.2,2.6,3.3;0
16,22,30,30;1,1,1,0;2.2,4.5,2.4,3.1;0
17,18,32,33;2,0,2,1;3.2,3.1,2.2,2.6;0
17,20,33,39;1,1,1,2;2.4,4.1,2.6,2.2;0
18,18,30,30;2,0,0,0;2.4,3.1,2.2,3.4;1
18,18,33,33;1,3,1,1;2.3,3.4,2.2,2.6;1
18,18,35,38;0,0,1,2;2.2,3.1,3.4,2.3;0
18,19,30,30;0,0,0,0;3.1,2.4,2.2,2.5;0
18,20,30,33;2,0,0,1;2.4,2.3,3.4,2.2;0
18,20,31,35;2,1,2,3;2.4,4.1,3.3,2.2;0
18,21,30,31;0,2,0,1;3.1,3.6,2.2,2.4;0
18,21,31,32;0,2,0,2;3.1,3.6,2.2,2.3;0
18,23,30,30;0,1,1,0;3.1,4.2,2.2,2.5;0
18,24,30,31;0,1,0,3;3.3,2.2,3.1,2.6;0
18,24,30,33;1,1,1,1;3.1,2.2,4.2,2.6;0
18,29,30,31;2,3,0,3;2.4,2.2,3.1,3.5;0
19,19,30,30;2,0,0,0;2.2,2.4,2.5,3.1;1
19,19,31,32;1,3,0,2;2.2,2.6,3.1,4.3;0
19,20,30,33;0,0,0,1;2.4,2.3,2.5,2.2;0
19,21,30,31;0,0,0,3;2.4,2.2,2.5,3.3;0
19,24,30,33;1,3,1,1;2.3,4.3,3.4,2.2;0
20,20,31,32;1,3,0,2;2.2,2.3,3.1,4.3;0
20,20,33,33;0,2,1,1;2.3,2.4,2.2,2.6;1
20,20,36,36;3,1,2,0;2.3,4.1,2.2,3.5;1
20,20,39,39;3,1,3,1;2.3,4.1,2.2,3.4;1
20,21,31,33;0,2,1,1;2.3,3.6,2.4,2.2;0
20,21,31,35;1,1,2,3;4.1,3.3,2.4,2.2;0
20,22,35,39;1,3,3,2;4.1,2.4,2.2,3.5;0
20,23,30,30;1,0,0,0;4.2,2.2,2.3,2.5;0
20,23,31,31;1,0,1,3;4.2,2.2,2.3,2.6;0
20,23,32,33;1,3,2,1;4.1,3.1,2.2,2.6;0
20,23,32,38;1,0,0,2;4.2,2.2,3.4,2.3;0
20,23,35,39;1,2,3,2;4.1,2.6,2.2,2.4;0
20,24,30,39;1,1,1,2;4.1,4.3,2.4,2.2;0
20,24,33,33;1,1,1,0;4.1,2.2,2.6,3.1;0
20,24,35,39;1,1,2,3;4.1,2.3,3.4,2.2;0
20,25,39,39;1,3,3,2;4.1,2.3,2.2,3.5;0
20,27,33,39;1,2,1,3;4.1,2.3,2.6,2.2;0
20,28,31,39;1,2,2,2;4.1,3.4,2.4,2.2;0
20,28,33,35;1,1,1,3;4.1,2.4,2.6,2.2;0
20,29,32,39;1,0,2,3;4.1,3.6,2.3,2.2;0
20,29,34,35;1,0,0,3;4.1,3.6,2.4,2.2;0
20,29,38,39;3,3,0,3;2.3,3.4,4.1,2.2;0
21,21,30,34;0,2,1,0;2.2,3.3,2.4,4.4;0
