12,12,12,29,36,38;0,2,3,0,2,2;1.5,3.0,3.3,3.7,1.2,5.2;0
12,12,13,13,32,32;0,2,0,2,3,1;1.2,4.4,1.5,4.2,2.1,2.6;1
12,12,13,13,32,39;0,2,2,2,3,0;1.2,4.4,3.6,4.2,2.1,1.5;0
12,12,13,13,39,39;2,2,2,2,3,0;3.0,4.4,3.6,4.2,1.2,1.5;1
12,12,13,18,32,36;2,2,2,3,1,2;3.0,4.4,4.2,1.5,2.6,1.2;0
12,12,13,18,36,39;0,2,2,3,2,1;2.6,3.0,4.2,1.5,1.2,4.4;0
12,12,13,23,32,36;0,0,2,0,3,1;1.2,2.6,4.2,1.5,2.1,3.5;0
12,12,13,23,36,39;0,2,2,0,1,3;2.6,3.0,4.2,1.5,3.5,1.2;0
12,12,13,24,36,38;2,3,2,0,2,2;3.0,3.3,3.6,1.5,1.2,5.2;0
12,12,13,25,36,38;0,2,2,0,3,2;2.3,3.0,3.6,1.2,1.5,5.2;0
12,12,13,26,31,32;2,2,2,0,3,1;3.0,4.4,4.2,1.2,1.5,2.6;0
12,12,13,26,31,39;0,2,2,0,3,1;2.6,3.0,4.2,1.2,1.5,4.4;0
12,12,13,26,32,33;0,0,2,0,3,1;1.2,2.6,4.2,4.5,2.1,1.5;0
12,12,13,26,33,39;2,2,2,0,1,0;3.0,4.4,3.6,1.2,3.3,1.5;0
12,12,13,26,36,38;2,3,2,0,3,2;3.0,3.3,3.6,1.2,1.5,5.2;0
12,12,13,28,32,32;2,2,0,2,1,1;3.0,4.4,1.5,1.2,2.6,3.2;0
12,12,13,28,32,39;2,2,2,2,1,0;3.0,4.4,3.6,1.2,3.2,1.5;0
12,12,13,28,33,36;0,0,0,1,1,0;1.2,2.6,2.1,4.2,1.5,4.5;0
12,12,13,28,39,39;1,2,2,2,0,2;3.0,4.4,3.6,1.2,1.5,4.2;0
12,12,13,29,36,38;0,2,0,0,3,2;1.5,3.0,2.4,3.7,1.2,5.2;0
12,12,16,24,31,31;2,1,2,3,0,1;3.0,3.2,4.4,1.2,1.5,4.5;0
12,12,16,24,32,37;2,1,2,3,1,1;3.0,3.2,4.4,1.2,2.6,1.5;0
12,12,16,25,32,38;2,3,2,0,1,2;3.0,3.4,1.5,1.2,2.6,5.2;0
12,12,17,29,31,31;0,2,2,0,3,2;1.5,2.3,4.3,3.7,1.2,4.0;0
12,12,17,29,32,37;0,2,2,0,3,1;1.5,2.3,4.3,3.7,2.1,1.2;0
12,12,18,18,36,36;0,2,3,1,2,0;2.6,3.0,1.5,4.2,1.2,4.5;1
12,12,18,24,32,32;2,2,3,3,1,1;3.0,4.4,1.5,1.2,2.6,3.2;0
12,12,18,24,32,39;0,2,1,1,3,3;2.6,3.0,4.2,5.3,1.5,1.2;0
